race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds
2026/06/18,川崎,2,ヴィントシュトース賞３歳未格付選定馬,900,ダ,左,重,雨,10,8,9,ドンクベットコール,牝,3,55.0,,,佐野遥,山崎裕,18.2
2026/06/18,川崎,2,ヴィントシュトース賞３歳未格付選定馬,900,ダ,左,重,雨,10,10,10,ヴァルヴァラ,牝,3,55.0,,,岡村健,平山真,22.7
2026/06/18,川崎,3,スパーキングデビュー新馬２歳３ロ,1400,ダ,左,重,雨,6,1,1,ミザリー,牝,2,54.0,,,櫻井光,平田正,8.0
2026/06/18,川崎,3,スパーキングデビュー新馬２歳３ロ,1400,ダ,左,重,雨,6,2,2,ナットワン,牡,2,54.0,,,古岡勇,内田勝,2.7
2026/06/18,川崎,3,スパーキングデビュー新馬２歳３ロ,1400,ダ,左,重,雨,6,3,3,クリノシェーン,牡,2,54.0,,,野畑凌,山崎尋,6.7
2026/06/18,川崎,3,スパーキングデビュー新馬２歳３ロ,1400,ダ,左,重,雨,6,4,4,モンゲーコール,牡,2,54.0,,,新原周,鈴木義,8.9
2026/06/18,川崎,3,スパーキングデビュー新馬２歳３ロ,1400,ダ,左,重,雨,6,5,5,サンバルカン,牡,2,54.0,,,笹川翼,山崎裕,2.3
2026/06/18,川崎,3,スパーキングデビュー新馬２歳３ロ,1400,ダ,左,重,雨,6,6,6,ツェルマット,牝,2,54.0,,,池谷匠,甲田悟,15.2
2026/06/18,川崎,4,スパーキングデビュー新馬２歳２イ,1400,ダ,左,重,雨,5,1,1,コーズブルー,牡,2,54.0,,,西啓太,内田勝,4.0
2026/06/18,川崎,4,スパーキングデビュー新馬２歳２イ,1400,ダ,左,重,雨,5,2,2,シゲキング,牡,2,54.0,,,野畑凌,高月賢,3.0
2026/06/18,川崎,4,スパーキングデビュー新馬２歳２イ,1400,ダ,左,重,雨,5,3,3,エニーネ,牝,2,54.0,,,古岡勇,山崎裕,4.1
2026/06/18,川崎,4,スパーキングデビュー新馬２歳２イ,1400,ダ,左,重,雨,5,4,4,ゴールドカレラ,牡,2,54.0,,,笹川翼,山崎誠,3.3
2026/06/18,川崎,4,スパーキングデビュー新馬２歳２イ,1400,ダ,左,重,雨,5,5,5,ブロードヒーロー,牡,2,54.0,,,矢野貴,今井輝,7.1
2026/06/18,川崎,5,レモングラス賞Ｃ３選定馬,1500,ダ,左,重,雨,12,1,1,ウィーナーズソング,牡,6,56.0,,,古岡勇,古澤悟,19.1
2026/06/18,川崎,5,レモングラス賞Ｃ３選定馬,1500,ダ,左,重,雨,12,2,2,クルメミッチー,牡,6,56.0,,,佐野遥,田邊陽,28.3
2026/06/18,川崎,5,レモングラス賞Ｃ３選定馬,1500,ダ,左,重,雨,12,3,3,ラフォンターナ,牡,5,56.0,,,岡村裕,山田正,29.4
2026/06/18,川崎,5,レモングラス賞Ｃ３選定馬,1500,ダ,左,重,雨,12,4,4,クインズカヤノヒメ,牝,6,54.0,,,藤江渉,八木喜,10.3
2026/06/18,川崎,5,レモングラス賞Ｃ３選定馬,1500,ダ,左,重,雨,12,5,5,ナリノドリーム,牝,4,54.0,,,櫻井光,内田勝,14.4
2026/06/18,川崎,5,レモングラス賞Ｃ３選定馬,1500,ダ,左,重,雨,12,6,6,ラピッドフロウ,牝,8,54.0,,,増田充,今井輝,19.1
2026/06/18,川崎,5,レモングラス賞Ｃ３選定馬,1500,ダ,左,重,雨,12,6,7,コンペティティブ,牡,4,56.0,,,本橋孝,秋山直,6.6
2026/06/18,川崎,5,レモングラス賞Ｃ３選定馬,1500,ダ,左,重,雨,12,8,8,ニューディヴァイド,セン,7,56.0,,,池谷匠,高橋宏,15.3
2026/06/18,川崎,5,レモングラス賞Ｃ３選定馬,1500,ダ,左,重,雨,12,7,9,セクレトウェポン,セン,4,56.0,,,新原周,林隆之,10.4
2026/06/18,川崎,5,レモングラス賞Ｃ３選定馬,1500,ダ,左,重,雨,12,10,10,ケイティーユイ,牝,8,,,,中山遥,水野貴,6.8
2026/06/18,川崎,5,レモングラス賞Ｃ３選定馬,1500,ダ,左,重,雨,12,8,11,エルキーオ,牡,5,56.0,,,野畑凌,佐藤博,2.5
2026/06/18,川崎,5,レモングラス賞Ｃ３選定馬,1500,ダ,左,重,雨,12,12,12,ダンシングハピリー,牝,6,,,,加藤雄,武井和,17.8
2026/06/18,川崎,6,Ｃ２五,1400,ダ,左,重,雨,12,1,1,ルイーサ,牝,6,54.0,,,岡村裕,久保勇,37.6
2026/06/18,川崎,6,Ｃ２五,1400,ダ,左,重,雨,12,2,2,キタノチャンス,牝,4,54.0,,,新原周,酒井忍,3.5
2026/06/18,川崎,6,Ｃ２五,1400,ダ,左,重,雨,12,3,3,スタンドアップ,セン,5,56.0,,,仲野光,山下之,46.3
2026/06/18,川崎,6,Ｃ２五,1400,ダ,左,重,雨,12,4,4,スマイルナゴミ,牝,4,,,,菅原吏,凾館一,92.7
2026/06/18,川崎,6,Ｃ２五,1400,ダ,左,重,雨,12,5,5,ヘヴンリーゴール,牡,4,56.0,,,野畑凌,吉橋淳,19.1
2026/06/18,川崎,6,Ｃ２五,1400,ダ,左,重,雨,12,6,6,ボヌールネージュ,牝,4,54.0,,,池谷匠,内田勝,60.2
2026/06/18,川崎,6,Ｃ２五,1400,ダ,左,重,雨,12,6,7,ニットウアクシア,牝,4,54.0,,,伊藤裕,茂木浩,11.5
2026/06/18,川崎,6,Ｃ２五,1400,ダ,左,重,雨,12,8,8,ロンディネ,牝,4,54.0,,,本橋孝,林隆之,23.6
2026/06/18,川崎,6,Ｃ２五,1400,ダ,左,重,雨,12,7,9,パーティーキング,牡,6,56.0,,,古岡勇,田邊陽,1.9
2026/06/18,川崎,6,Ｃ２五,1400,ダ,左,重,雨,12,10,10,マロンフエルテ,牝,7,,,,山本大,久保勇,109.6
2026/06/18,川崎,6,Ｃ２五,1400,ダ,左,重,雨,12,8,11,ドラマツルギー,牝,4,54.0,,,佐野遥,山崎裕,19.7
2026/06/18,川崎,6,Ｃ２五,1400,ダ,左,重,雨,12,12,12,リンテンリュウ,牝,4,54.0,,,櫻井光,高橋宏,6.8
2026/06/18,川崎,7,風神賞Ｃ２選定馬,900,ダ,左,重,雨,10,1,1,エースクイーン,牝,6,54.0,,,鷹見陸,佐々仁,3.9
2026/06/18,川崎,7,風神賞Ｃ２選定馬,900,ダ,左,重,雨,10,2,2,ナキムシヒカル,牝,6,,,,中山遥,田邊陽,2.0
2026/06/18,川崎,7,風神賞Ｃ２選定馬,900,ダ,左,重,雨,10,3,3,ママアリガトー,牝,4,54.0,,,藤江渉,古澤悟,18.7
2026/06/18,川崎,7,風神賞Ｃ２選定馬,900,ダ,左,重,雨,10,4,4,サンスノーホワイト,牝,4,54.0,,,笹川翼,石崎駿,5.1
2026/06/18,川崎,7,風神賞Ｃ２選定馬,900,ダ,左,重,雨,10,5,5,ヒメカグラ,牝,6,54.0,,,田中涼,久保秀,21.3
2026/06/18,川崎,7,風神賞Ｃ２選定馬,900,ダ,左,重,雨,10,6,6,アンジュグレース,牝,4,,,,加藤雄,山崎裕,27.5
2026/06/18,川崎,7,風神賞Ｃ２選定馬,900,ダ,左,重,雨,10,7,7,フロレシミエント,牝,4,54.0,,,古岡勇,村田順,36.0
2026/06/18,川崎,7,風神賞Ｃ２選定馬,900,ダ,左,重,雨,10,8,8,マオノボルケーノ,牝,5,54.0,,,佐野遥,平田正,18.7
2026/06/18,川崎,7,風神賞Ｃ２選定馬,900,ダ,左,重,雨,10,8,9,サザンブレーブ,牡,4,56.0,,,仲野光,渋谷博,13.9
2026/06/18,川崎,7,風神賞Ｃ２選定馬,900,ダ,左,重,雨,10,10,10,カンナギ,牝,4,54.0,,,山林信,平田正,32.3
2026/06/18,川崎,8,スクルド賞Ｃ１選定馬,2000,ダ,左,重,雨,10,1,1,カガヤキファイター,牡,7,56.0,,,藤江渉,久保秀,13.2
2026/06/18,川崎,8,スクルド賞Ｃ１選定馬,2000,ダ,左,重,雨,10,2,2,ボルドーダゲール,牡,4,56.0,,,増田充,村田順,22.7
2026/06/18,川崎,8,スクルド賞Ｃ１選定馬,2000,ダ,左,重,雨,10,3,3,ソルテア,牡,6,56.0,,,室陽一,水野貴,33.1
2026/06/18,川崎,8,スクルド賞Ｃ１選定馬,2000,ダ,左,重,雨,10,4,4,ムチャスエルテ,牡,4,56.0,,,岡村健,齊藤敏,5.3
2026/06/18,川崎,8,スクルド賞Ｃ１選定馬,2000,ダ,左,重,雨,10,5,5,リュウバター,牡,7,56.0,,,山林信,河津裕,36.1
2026/06/18,川崎,8,スクルド賞Ｃ１選定馬,2000,ダ,左,重,雨,10,6,6,ビービーシャーンス,牡,6,,,,菅原吏,玉井昇,19.8
2026/06/18,川崎,8,スクルド賞Ｃ１選定馬,2000,ダ,左,重,雨,10,7,7,ヴィントシュティレ,牝,5,54.0,,,櫻井光,古澤悟,29.4
2026/06/18,川崎,8,スクルド賞Ｃ１選定馬,2000,ダ,左,重,雨,10,8,8,スナオナキモチ,牝,6,54.0,,,佐野遥,山田質,21.4
2026/06/18,川崎,8,スクルド賞Ｃ１選定馬,2000,ダ,左,重,雨,10,8,9,モトサン,牡,6,56.0,,,田中涼,鈴木義,22.7
2026/06/18,川崎,8,スクルド賞Ｃ１選定馬,2000,ダ,左,重,雨,10,10,10,ハクシュ,牡,5,56.0,,,御神訓,林隆之,1.4
2026/06/18,川崎,9,スフィーダ賞Ｃ１選定馬,1500,ダ,左,重,雨,11,1,1,クレーネ,牝,5,54.0,,,藤江渉,山田質,21.1
2026/06/18,川崎,9,スフィーダ賞Ｃ１選定馬,1500,ダ,左,重,雨,11,2,2,メイショウマヒロ,牝,4,54.0,,,笹川翼,秋山直,2.2
2026/06/18,川崎,9,スフィーダ賞Ｃ１選定馬,1500,ダ,左,重,雨,11,3,3,マッセダムール,牝,4,54.0,,,御神訓,林隆之,5.3
2026/06/18,川崎,9,スフィーダ賞Ｃ１選定馬,1500,ダ,左,重,雨,11,4,4,ヴァラムノス,牝,5,,,,中山遥,水野貴,18.6
2026/06/18,川崎,9,スフィーダ賞Ｃ１選定馬,1500,ダ,左,重,雨,11,5,5,ブランディストック,セン,4,56.0,,,和田譲,山崎尋,11.3
2026/06/18,川崎,9,スフィーダ賞Ｃ１選定馬,1500,ダ,左,重,雨,11,6,6,ペータース,牝,5,54.0,,,西啓太,加藤誠,22.9
2026/06/18,川崎,9,スフィーダ賞Ｃ１選定馬,1500,ダ,左,重,雨,11,7,7,ディセプティコン,牡,4,56.0,,,新原周,内田勝,25.9
2026/06/18,川崎,9,スフィーダ賞Ｃ１選定馬,1500,ダ,左,重,雨,11,7,8,アイノシャンティー,牝,5,54.0,,,矢野貴,佐々仁,8.5
2026/06/18,川崎,9,スフィーダ賞Ｃ１選定馬,1500,ダ,左,重,雨,11,9,9,ユイノオールイン,牡,4,56.0,,,赤津和,武井和,26.8
2026/06/18,川崎,9,スフィーダ賞Ｃ１選定馬,1500,ダ,左,重,雨,11,8,10,アカネセイコー,牝,4,54.0,,,福原杏,水野貴,5.8
2026/06/18,川崎,9,スフィーダ賞Ｃ１選定馬,1500,ダ,左,重,雨,11,11,11,ノーブルクリード,牡,4,56.0,,,櫻井光,田邊陽,34.9
2026/06/18,川崎,10,電光石火賞Ｂ３選定馬,900,ダ,左,重,雨,11,1,1,マナコア,牝,4,54.0,,,笹川翼,平田正,1.4
2026/06/18,川崎,10,電光石火賞Ｂ３選定馬,900,ダ,左,重,雨,11,2,2,アイアンピッチ,牝,4,54.0,,,櫻井光,佐藤博,25.3
2026/06/18,川崎,10,電光石火賞Ｂ３選定馬,900,ダ,左,重,雨,11,3,3,ハローマイラブリー,牝,6,54.0,,,古岡勇,八木喜,27.8
2026/06/18,川崎,10,電光石火賞Ｂ３選定馬,900,ダ,左,重,雨,11,4,4,アイビーヒメチャン,牝,4,54.0,,,御神訓,今野忠,16.3
2026/06/18,川崎,10,電光石火賞Ｂ３選定馬,900,ダ,左,重,雨,11,5,5,ムーランアルザン,牝,7,54.0,,,佐野遥,山崎裕,34.6
2026/06/18,川崎,10,電光石火賞Ｂ３選定馬,900,ダ,左,重,雨,11,6,6,エターナルセイバー,牝,5,54.0,,,伊藤裕,久保秀,24.4
2026/06/18,川崎,10,電光石火賞Ｂ３選定馬,900,ダ,左,重,雨,11,7,7,サラサエンペラー,牡,4,56.0,,,池谷匠,内田勝,11.2
2026/06/18,川崎,10,電光石火賞Ｂ３選定馬,900,ダ,左,重,雨,11,7,8,ビターメロン,牝,3,52.0,,,和田譲,甲田悟,5.7
2026/06/18,川崎,10,電光石火賞Ｂ３選定馬,900,ダ,左,重,雨,11,9,9,デーレーシトロン,牡,3,54.0,,,新原周,鈴木義,56.7
2026/06/18,川崎,10,電光石火賞Ｂ３選定馬,900,ダ,左,重,雨,11,8,10,テイクノート,牡,5,56.0,,,菅原涼,佐々仁,33.7
2026/06/18,川崎,10,電光石火賞Ｂ３選定馬,900,ダ,左,重,雨,11,11,11,バルジェロ,牡,3,54.0,,,野畑凌,山崎裕,15.9
2026/06/18,川崎,11,中原オープン３歳上,2000,ダ,左,重,雨,10,1,1,サヨノフィールド,牡,7,53.0,,,鷹見陸,加藤誠,124.0
2026/06/18,川崎,11,中原オープン３歳上,2000,ダ,左,重,雨,10,2,2,ドナギニー,牝,4,54.0,,,御神訓,中道啓,13.1
2026/06/18,川崎,11,中原オープン３歳上,2000,ダ,左,重,雨,10,3,3,グリューヴルム,牡,7,57.0,,,矢野貴,内田勝,3.6
2026/06/18,川崎,11,中原オープン３歳上,2000,ダ,左,重,雨,10,4,4,ツウカイノキズナ,セン,6,56.0,,,本田重,岩崎真,1.9
2026/06/18,川崎,11,中原オープン３歳上,2000,ダ,左,重,雨,10,5,5,エクセスリターン,セン,7,56.0,,,本橋孝,坂井英,68.9
2026/06/18,川崎,11,中原オープン３歳上,2000,ダ,左,重,雨,10,6,6,セイカメテオポリス,牡,8,56.0,,,和田譲,渡邉和,33.7
2026/06/18,川崎,11,中原オープン３歳上,2000,ダ,左,重,雨,10,7,7,ヒーローコール,牡,6,57.0,,,安藤洋,小久智,4.2
2026/06/18,川崎,11,中原オープン３歳上,2000,ダ,左,重,雨,10,8,8,フォーチュンテラー,牡,7,56.0,,,野畑凌,平田正,24.4
2026/06/18,川崎,11,中原オープン３歳上,2000,ダ,左,重,雨,10,8,9,マウンテンローレル,牡,4,56.0,,,笹川翼,福田真,16.4
2026/06/18,川崎,11,中原オープン３歳上,2000,ダ,左,重,雨,10,10,10,アイブランコ,牡,9,56.0,,,西啓太,鹿沼和,147.6
2026/06/18,川崎,12,末摘花特別Ｂ３一 二 三,1400,ダ,左,重,雨,12,1,1,バックビート,牡,4,,,,中山遥,山崎尋,3.9
2026/06/18,川崎,12,末摘花特別Ｂ３一 二 三,1400,ダ,左,重,雨,12,2,2,トウマ,牡,6,56.0,,,鷹見陸,久保秀,4.7
2026/06/18,川崎,12,末摘花特別Ｂ３一 二 三,1400,ダ,左,重,雨,12,3,3,モンド,牡,4,56.0,,,和田譲,甲田悟,25.4
2026/06/18,川崎,12,末摘花特別Ｂ３一 二 三,1400,ダ,左,重,雨,12,4,4,ナリノエンブレム,牝,4,54.0,,,池谷匠,内田勝,4.3
2026/06/18,川崎,12,末摘花特別Ｂ３一 二 三,1400,ダ,左,重,雨,12,5,5,エルガー,牝,4,54.0,,,矢野貴,内田勝,12.9
2026/06/18,川崎,12,末摘花特別Ｂ３一 二 三,1400,ダ,左,重,雨,12,6,6,ツインビスケッツ,牝,6,,,,山本大,伊藤滋,79.1
2026/06/18,川崎,12,末摘花特別Ｂ３一 二 三,1400,ダ,左,重,雨,12,6,7,ケイツーバルボア,セン,5,56.0,,,増田充,加藤誠,14.8
2026/06/18,川崎,12,末摘花特別Ｂ３一 二 三,1400,ダ,左,重,雨,12,8,8,レイヴオン,牡,4,56.0,,,西啓太,高橋宏,30.2
2026/06/18,川崎,12,末摘花特別Ｂ３一 二 三,1400,ダ,左,重,雨,12,7,9,ハーモニーレグルス,牡,8,56.0,,,笹川翼,高月賢,24.5
2026/06/18,川崎,12,末摘花特別Ｂ３一 二 三,1400,ダ,左,重,雨,12,10,10,エムティワイザー,牡,4,56.0,,,古岡勇,山崎裕,6.4
2026/06/18,川崎,12,末摘花特別Ｂ３一 二 三,1400,ダ,左,重,雨,12,8,11,アーサ,牡,4,56.0,,,野畑凌,高月賢,11.7
2026/06/18,川崎,12,末摘花特別Ｂ３一 二 三,1400,ダ,左,重,雨,12,12,12,スイッチオン,牡,6,56.0,,,佐野遥,鈴木義,23.7
